Date,Price
2025-03-03 08:00:00,8885
2025-03-04 08:00:00,8885
2025-03-05 08:00:00,8885
2025-03-06 08:00:00,8850
2025-03-07 08:00:00,8875
2025-03-10 08:00:00,8880
2025-03-11 08:00:00,8800
2025-03-12 08:00:00,8800
2025-03-13 08:00:00,8885
2025-03-14 08:00:00,8850
2025-03-17 08:00:00,8985
2025-03-18 08:00:00,9000
2025-03-19 08:00:00,9600
2025-03-20 08:00:00,9100
2025-03-21 08:00:00,9515
2025-03-24 08:00:00,9890
2025-03-25 08:00:00,9900
2025-03-26 08:00:00,9900
2025-03-28 08:00:00,9860
2025-04-01 08:00:00,9860
2025-04-02 08:00:00,9900
2025-04-03 08:00:00,9860
2025-04-04 08:00:00,9860
2025-04-07 08:00:00,9895
2025-04-08 08:00:00,9900
2025-04-09 08:00:00,9900
2025-04-10 08:00:00,9900
2025-04-11 08:00:00,9900
2025-04-14 08:00:00,9925
2025-04-15 08:00:00,9925
2025-04-16 08:00:00,9920
2025-04-17 08:00:00,9915
2025-04-18 08:00:00,9800
2025-04-22 08:00:00,9895
2025-04-23 08:00:00,9895
2025-04-24 08:00:00,9895
2025-04-25 08:00:00,9895
2025-04-28 08:00:00,9900
2025-04-29 08:00:00,9890
2025-04-30 08:00:00,9800
2025-05-02 08:00:00,9850
2025-05-05 08:00:00,9895
2025-05-06 08:00:00,9900
2025-05-07 08:00:00,9900
2025-05-08 08:00:00,9900
2025-05-09 08:00:00,9900
2025-05-12 08:00:00,9900
2025-05-13 08:00:00,9905
2025-05-14 08:00:00,10500
2025-05-15 08:00:00,11060
2025-05-16 08:00:00,11060
2025-05-19 08:00:00,11245
2025-05-20 08:00:00,11900
2025-05-21 08:00:00,11800
2025-05-22 08:00:00,11800
2025-05-23 08:00:00,12005
2025-05-26 08:00:00,12605
2025-05-27 08:00:00,11800
2025-05-28 08:00:00,11500
2025-05-30 08:00:00,11150
2025-06-02 08:00:00,11000
2025-06-03 08:00:00,10185
2025-06-04 08:00:00,10175
2025-06-05 08:00:00,10200
2025-06-10 08:00:00,10400
2025-06-11 08:00:00,11150
